image_path,umap_x,umap_y,cluster
../data\102020539_NEG640534948489252606_102020539_NEG640534948489252606_sw_mtf_vis_only.jpg,9.844622,6.9847245,4
../data\102020539_NEG640534948489252606_102020539_NEG640534948489252606_sw_mtf_vis_y.jpg,9.905638,11.546369,0
../data\102020539_NEG640534948489252606_102020539_NEG640534948489252606_sw_mtf_vis_y_j.jpg,-3.1208012,3.9771276,1
../data\102020539_NEG641383802490968352_102020539_NEG641383802490968352_sw_arcsinh_vis_j.jpg,15.878733,-2.440412,3
../data\102020539_NEG641383802490968352_102020539_NEG641383802490968352_sw_arcsinh_vis_only.jpg,11.563187,4.3111434,4
../data\102020539_NEG641383802490968352_102020539_NEG641383802490968352_sw_arcsinh_vis_y.jpg,15.816214,-2.4561913,3
../data\102020539_NEG641383802490968352_102020539_NEG641383802490968352_sw_arcsinh_vis_y_j.jpg,14.388605,-3.0096264,3
../data\102020539_NEG641383802490968352_102020539_NEG641383802490968352_sw_mtf_vis_j.jpg,11.019733,10.510391,2
../data\102020539_NEG641383802490968352_102020539_NEG641383802490968352_sw_mtf_vis_only.jpg,10.321291,7.9312053,4
../data\102020539_NEG641383802490968352_102020539_NEG641383802490968352_sw_mtf_vis_y.jpg,10.958175,10.304149,2
../data\102020539_NEG641383802490968352_102020539_NEG641383802490968352_sw_mtf_vis_y_j.jpg,-2.8601956,4.471388,1
../data\102021006_NEG554672577486973111_102021006_NEG554672577486973111_sw_arcsinh_vis_j.jpg,15.753605,-1.8649825,3
../data\102021006_NEG554672577486973111_102021006_NEG554672577486973111_sw_arcsinh_vis_only.jpg,11.394905,3.955115,4
../data\102021006_NEG554672577486973111_102021006_NEG554672577486973111_sw_arcsinh_vis_y.jpg,15.658182,-1.8869623,3
../data\102021006_NEG554672577486973111_102021006_NEG554672577486973111_sw_arcsinh_vis_y_j.jpg,14.307954,-2.9712856,3
../data\102021006_NEG554672577486973111_102021006_NEG554672577486973111_sw_mtf_vis_j.jpg,11.043232,10.466071,2
../data\102021006_NEG554672577486973111_102021006_NEG554672577486973111_sw_mtf_vis_only.jpg,10.310974,6.933187,4
../data\102021006_NEG554672577486973111_102021006_NEG554672577486973111_sw_mtf_vis_y.jpg,10.825653,10.275542,2
../data\102021006_NEG554672577486973111_102021006_NEG554672577486973111_sw_mtf_vis_y_j.jpg,-2.4304812,4.7618327,1
../data\102021008_NEG569571426487440793_102021008_NEG569571426487440793_sw_arcsinh_vis_j.jpg,16.57809,-4.737164,3
../data\102021008_NEG569571426487440793_102021008_NEG569571426487440793_sw_arcsinh_vis_only.jpg,13.173569,3.9364626,4
../data\102021008_NEG569571426487440793_102021008_NEG569571426487440793_sw_arcsinh_vis_y.jpg,16.612688,-4.736955,3
../data\102021008_NEG569571426487440793_102021008_NEG569571426487440793_sw_arcsinh_vis_y_j.jpg,14.112154,-4.9850454,3
../data\102021008_NEG569571426487440793_102021008_NEG569571426487440793_sw_mtf_vis_j.jpg,8.08115,10.285076,0
../data\102021008_NEG569571426487440793_102021008_NEG569571426487440793_sw_mtf_vis_only.jpg,8.777783,7.690624,4
../data\102021008_NEG569571426487440793_102021008_NEG569571426487440793_sw_mtf_vis_y.jpg,8.080267,10.253803,0
../data\102021008_NEG569571426487440793_102021008_NEG569571426487440793_sw_mtf_vis_y_j.jpg,-2.9642406,4.0975337,1
../data\102021009_NEG577024787484062221_102021009_NEG577024787484062221_sw_arcsinh_vis_j.jpg,15.930212,-3.953134,3
../data\102021009_NEG577024787484062221_102021009_NEG577024787484062221_sw_arcsinh_vis_only.jpg,12.323649,4.151079,4
../data\102021009_NEG577024787484062221_102021009_NEG577024787484062221_sw_arcsinh_vis_y.jpg,15.805864,-3.9099393,3
../data\102021009_NEG577024787484062221_102021009_NEG577024787484062221_sw_arcsinh_vis_y_j.jpg,15.206506,-4.0082474,3
../data\102021009_NEG577024787484062221_102021009_NEG577024787484062221_sw_mtf_vis_j.jpg,8.896687,9.817709,0
../data\102021009_NEG577024787484062221_102021009_NEG577024787484062221_sw_mtf_vis_only.jpg,9.369811,7.5031815,4
../data\102021009_NEG577024787484062221_102021009_NEG577024787484062221_sw_mtf_vis_y.jpg,8.961052,9.894102,0
../data\102021009_NEG577024787484062221_102021009_NEG577024787484062221_sw_mtf_vis_y_j.jpg,-2.077058,4.238334,1
../data\102021010_NEG581199679484613010_102021010_NEG581199679484613010_sw_arcsinh_vis_j.jpg,16.102907,-3.4845638,3
../data\102021010_NEG581199679484613010_102021010_NEG581199679484613010_sw_arcsinh_vis_only.jpg,11.962874,4.0480447,4
../data\102021010_NEG581199679484613010_102021010_NEG581199679484613010_sw_arcsinh_vis_y.jpg,15.954369,-3.938721,3
../data\102021010_NEG581199679484613010_102021010_NEG581199679484613010_sw_arcsinh_vis_y_j.jpg,13.95035,-4.112797,3
../data\102021010_NEG581199679484613010_102021010_NEG581199679484613010_sw_mtf_vis_j.jpg,10.529813,10.402201,2
../data\102021010_NEG581199679484613010_102021010_NEG581199679484613010_sw_mtf_vis_only.jpg,9.632022,7.2688103,4
../data\102021010_NEG581199679484613010_102021010_NEG581199679484613010_sw_mtf_vis_y.jpg,10.47924,10.41092,2
../data\102021010_NEG581199679484613010_102021010_NEG581199679484613010_sw_mtf_vis_y_j.jpg,-2.4660726,4.184629,1
../data\102021012_NEG594963796484947260_102021012_NEG594963796484947260_sw_arcsinh_vis_j.jpg,16.657131,-3.91561,3
../data\102021012_NEG594963796484947260_102021012_NEG594963796484947260_sw_arcsinh_vis_only.jpg,12.648414,4.185728,4
../data\102021012_NEG594963796484947260_102021012_NEG594963796484947260_sw_arcsinh_vis_y.jpg,16.648907,-3.9180386,3
../data\102021012_NEG594963796484947260_102021012_NEG594963796484947260_sw_arcsinh_vis_y_j.jpg,13.991973,-4.76771,3
../data\102021012_NEG594963796484947260_102021012_NEG594963796484947260_sw_mtf_vis_j.jpg,8.935511,10.722742,0
../data\102021012_NEG594963796484947260_102021012_NEG594963796484947260_sw_mtf_vis_only.jpg,9.937007,7.2676363,4
../data\102021012_NEG594963796484947260_102021012_NEG594963796484947260_sw_mtf_vis_y.jpg,8.7989,10.7116165,0
../data\102021012_NEG594963796484947260_102021012_NEG594963796484947260_sw_mtf_vis_y_j.jpg,-3.1423275,3.8919885,1
../data\102021013_NEG602940269483238112_102021013_NEG602940269483238112_sw_arcsinh_vis_j.jpg,16.739906,-4.429985,3
../data\102021013_NEG602940269483238112_102021013_NEG602940269483238112_sw_arcsinh_vis_only.jpg,13.009406,4.179465,4
../data\102021013_NEG602940269483238112_102021013_NEG602940269483238112_sw_arcsinh_vis_y.jpg,16.77042,-4.3756924,3
../data\102021013_NEG602940269483238112_102021013_NEG602940269483238112_sw_arcsinh_vis_y_j.jpg,14.381562,-4.861933,3
../data\102021013_NEG602940269483238112_102021013_NEG602940269483238112_sw_mtf_vis_j.jpg,8.160987,10.535557,0
../data\102021013_NEG602940269483238112_102021013_NEG602940269483238112_sw_mtf_vis_only.jpg,9.209321,7.2427907,4
../data\102021013_NEG602940269483238112_102021013_NEG602940269483238112_sw_mtf_vis_y.jpg,8.23893,10.413995,0
../data\102021013_NEG602940269483238112_102021013_NEG602940269483238112_sw_mtf_vis_y_j.jpg,-2.7493672,3.739709,1
../data\102021013_NEG606090281487314103_102021013_NEG606090281487314103_sw_arcsinh_vis_j.jpg,16.559624,-4.7863717,3
../data\102021013_NEG606090281487314103_102021013_NEG606090281487314103_sw_arcsinh_vis_only.jpg,13.16989,3.847209,4
../data\102021013_NEG606090281487314103_102021013_NEG606090281487314103_sw_arcsinh_vis_y.jpg,16.571234,-4.8252425,3
../data\102021013_NEG606090281487314103_102021013_NEG606090281487314103_sw_arcsinh_vis_y_j.jpg,14.217487,-4.9118547,3
../data\102021013_NEG606090281487314103_102021013_NEG606090281487314103_sw_mtf_vis_j.jpg,8.035331,10.52525,0
../data\102021013_NEG606090281487314103_102021013_NEG606090281487314103_sw_mtf_vis_only.jpg,8.905165,7.5900416,4
../data\102021013_NEG606090281487314103_102021013_NEG606090281487314103_sw_mtf_vis_y.jpg,7.871758,10.407493,0
../data\102021013_NEG606090281487314103_102021013_NEG606090281487314103_sw_mtf_vis_y_j.jpg,-3.1467483,3.9845467,1
../data\102021014_NEG610047486487275523_102021014_NEG610047486487275523_sw_arcsinh_vis_j.jpg,17.289679,-4.774433,3
../data\102021014_NEG610047486487275523_102021014_NEG610047486487275523_sw_arcsinh_vis_only.jpg,13.494347,4.166332,4
../data\102021014_NEG610047486487275523_102021014_NEG610047486487275523_sw_arcsinh_vis_y.jpg,17.317904,-4.741954,3
../data\102021014_NEG610047486487275523_102021014_NEG610047486487275523_sw_arcsinh_vis_y_j.jpg,14.1253395,-5.240783,3
../data\102021014_NEG610047486487275523_102021014_NEG610047486487275523_sw_mtf_vis_j.jpg,7.7989473,9.935515,0
../data\102021014_NEG610047486487275523_102021014_NEG610047486487275523_sw_mtf_vis_only.jpg,8.325843,8.018322,4
../data\102021014_NEG610047486487275523_102021014_NEG610047486487275523_sw_mtf_vis_y.jpg,8.018984,10.018396,0
../data\102021014_NEG610047486487275523_102021014_NEG610047486487275523_sw_mtf_vis_y_j.jpg,-2.9184222,4.7475595,4
../data\102021014_NEG612545150486042170_102021014_NEG612545150486042170_sw_arcsinh_vis_j.jpg,15.572933,-2.2709565,3
../data\102021014_NEG612545150486042170_102021014_NEG612545150486042170_sw_arcsinh_vis_only.jpg,11.828722,3.8813171,4
../data\102021014_NEG612545150486042170_102021014_NEG612545150486042170_sw_arcsinh_vis_y.jpg,15.768969,-2.3306181,3
../data\102021014_NEG612545150486042170_102021014_NEG612545150486042170_sw_arcsinh_vis_y_j.jpg,14.365522,-2.899426,3
../data\102021014_NEG612545150486042170_102021014_NEG612545150486042170_sw_mtf_vis_j.jpg,10.991441,10.082704,2
../data\102021014_NEG612545150486042170_102021014_NEG612545150486042170_sw_mtf_vis_only.jpg,9.928107,7.7712593,4
../data\102021014_NEG612545150486042170_102021014_NEG612545150486042170_sw_mtf_vis_y.jpg,10.955353,10.077552,2
../data\102021014_NEG612545150486042170_102021014_NEG612545150486042170_sw_mtf_vis_y_j.jpg,-2.486465,4.305651,1
../data\102021014_NEG614981615482506340_102021014_NEG614981615482506340_sw_arcsinh_vis_j.jpg,15.232553,-2.302449,3
../data\102021014_NEG614981615482506340_102021014_NEG614981615482506340_sw_arcsinh_vis_only.jpg,11.385276,4.6369824,4
../data\102021014_NEG614981615482506340_102021014_NEG614981615482506340_sw_arcsinh_vis_y.jpg,15.279411,-2.3206336,3
../data\102021014_NEG614981615482506340_102021014_NEG614981615482506340_sw_arcsinh_vis_y_j.jpg,14.239968,-3.0539923,3
../data\102021014_NEG614981615482506340_102021014_NEG614981615482506340_sw_mtf_vis_j.jpg,10.837338,10.030926,2
../data\102021014_NEG614981615482506340_102021014_NEG614981615482506340_sw_mtf_vis_only.jpg,10.348786,7.055009,4
../data\102021014_NEG614981615482506340_102021014_NEG614981615482506340_sw_mtf_vis_y.jpg,10.588396,9.815391,2
../data\102021014_NEG614981615482506340_102021014_NEG614981615482506340_sw_mtf_vis_y_j.jpg,-3.7897613,4.08313,1
../data\102021014_NEG616133820483754774_102021014_NEG616133820483754774_sw_arcsinh_vis_j.jpg,16.373606,-3.6154222,3
../data\102021014_NEG616133820483754774_102021014_NEG616133820483754774_sw_arcsinh_vis_only.jpg,12.679203,4.023124,3
../data\102021014_NEG616133820483754774_102021014_NEG616133820483754774_sw_arcsinh_vis_y.jpg,16.344648,-3.6098356,3
../data\102021014_NEG616133820483754774_102021014_NEG616133820483754774_sw_arcsinh_vis_y_j.jpg,13.887738,-4.5466375,3
../data\102021014_NEG616133820483754774_102021014_NEG616133820483754774_sw_mtf_vis_j.jpg,8.755401,10.997292,0
../data\102021014_NEG616133820483754774_102021014_NEG616133820483754774_sw_mtf_vis_only.jpg,9.596728,7.191959,4
../data\102021014_NEG616133820483754774_102021014_NEG616133820483754774_sw_mtf_vis_y.jpg,8.602246,10.923617,0
../data\102021014_NEG616133820483754774_102021014_NEG616133820483754774_sw_mtf_vis_y_j.jpg,-2.5016081,3.864142,1
../data\102021016_NEG627891706482718950_102021016_NEG627891706482718950_sw_arcsinh_vis_j.jpg,16.000286,-4.2924213,3
../data\102021016_NEG627891706482718950_102021016_NEG627891706482718950_sw_arcsinh_vis_only.jpg,11.981763,4.513625,4
../data\102021016_NEG627891706482718950_102021016_NEG627891706482718950_sw_arcsinh_vis_y.jpg,15.884292,-4.313136,3
../data\102021016_NEG627891706482718950_102021016_NEG627891706482718950_sw_arcsinh_vis_y_j.jpg,14.225583,-4.1837425,3
../data\102021016_NEG627891706482718950_102021016_NEG627891706482718950_sw_mtf_vis_j.jpg,9.370375,10.51454,0
../data\102021016_NEG627891706482718950_102021016_NEG627891706482718950_sw_mtf_vis_only.jpg,9.527314,7.0631247,4
../data\102021016_NEG627891706482718950_102021016_NEG627891706482718950_sw_mtf_vis_y.jpg,9.12244,10.622912,0
../data\102021016_NEG627891706482718950_102021016_NEG627891706482718950_sw_mtf_vis_y_j.jpg,-3.1169047,4.1533647,1
../data\102021016_NEG629685198482852633_102021016_NEG629685198482852633_sw_arcsinh_vis_j.jpg,16.11379,-3.9416103,3
../data\102021016_NEG629685198482852633_102021016_NEG629685198482852633_sw_arcsinh_vis_only.jpg,12.462212,4.0126543,4
../data\102021016_NEG629685198482852633_102021016_NEG629685198482852633_sw_arcsinh_vis_y.jpg,16.105253,-3.9282923,3
../data\102021016_NEG629685198482852633_102021016_NEG629685198482852633_sw_arcsinh_vis_y_j.jpg,14.28147,-4.4050136,3
../data\102021016_NEG629685198482852633_102021016_NEG629685198482852633_sw_mtf_vis_j.jpg,8.710178,10.165906,0
../data\102021016_NEG629685198482852633_102021016_NEG629685198482852633_sw_mtf_vis_only.jpg,9.483026,6.930071,4
../data\102021016_NEG629685198482852633_102021016_NEG629685198482852633_sw_mtf_vis_y.jpg,8.637055,10.304375,0
../data\102021017_NEG633207820486535571_102021017_NEG633207820486535571_sw_arcsinh_vis_j.jpg,16.07244,-3.6402085,3
../data\102021017_NEG633207820486535571_102021017_NEG633207820486535571_sw_arcsinh_vis_only.jpg,12.063806,4.0448666,4
../data\102021017_NEG633207820486535571_102021017_NEG633207820486535571_sw_arcsinh_vis_y.jpg,16.061462,-3.715562,3
../data\102021017_NEG633207820486535571_102021017_NEG633207820486535571_sw_arcsinh_vis_y_j.jpg,14.1820755,-3.8292172,3
../data\102021017_NEG633207820486535571_102021017_NEG633207820486535571_sw_mtf_vis_j.jpg,10.245587,10.490103,2
../data\102021017_NEG633207820486535571_102021017_NEG633207820486535571_sw_mtf_vis_only.jpg,9.548208,7.804834,4
../data\102021017_NEG633207820486535571_102021017_NEG633207820486535571_sw_mtf_vis_y.jpg,10.226174,10.464746,2
../data\102021017_NEG633207820486535571_102021017_NEG633207820486535571_sw_mtf_vis_y_j.jpg,-2.7686546,3.9012465,1
../data\102021017_NEG634146279486865014_102021017_NEG634146279486865014_sw_arcsinh_vis_j.jpg,16.492628,-2.241325,3
../data\102021017_NEG634146279486865014_102021017_NEG634146279486865014_sw_arcsinh_vis_only.jpg,12.033601,4.3718386,4
../data\102021017_NEG634146279486865014_102021017_NEG634146279486865014_sw_arcsinh_vis_y.jpg,16.281296,-2.292102,3
../data\102021017_NEG634146279486865014_102021017_NEG634146279486865014_sw_arcsinh_vis_y_j.jpg,14.43788,-2.8354175,3
../data\102021017_NEG634146279486865014_102021017_NEG634146279486865014_sw_mtf_vis_j.jpg,11.228572,9.981787,2
../data\102021017_NEG634146279486865014_102021017_NEG634146279486865014_sw_mtf_vis_only.jpg,10.517823,8.347798,4
../data\102021017_NEG634146279486865014_102021017_NEG634146279486865014_sw_mtf_vis_y.jpg,11.264238,9.982954,2
../data\102021017_NEG634146279486865014_102021017_NEG634146279486865014_sw_mtf_vis_y_j.jpg,-2.968849,4.458372,1
../data\102021017_NEG637928660482715254_102021017_NEG637928660482715254_sw_arcsinh_vis_j.jpg,16.109203,-3.053028,3
../data\102021017_NEG637928660482715254_102021017_NEG637928660482715254_sw_arcsinh_vis_only.jpg,11.597642,3.928844,4
../data\102021017_NEG637928660482715254_102021017_NEG637928660482715254_sw_arcsinh_vis_y.jpg,16.072416,-2.6200716,3
../data\102021017_NEG637928660482715254_102021017_NEG637928660482715254_sw_arcsinh_vis_y_j.jpg,13.975768,-3.3239124,3
../data\102021017_NEG637928660482715254_102021017_NEG637928660482715254_sw_mtf_vis_j.jpg,10.319082,11.27534,2
../data\102021017_NEG637928660482715254_102021017_NEG637928660482715254_sw_mtf_vis_only.jpg,10.236124,7.3568926,4
../data\102021017_NEG637928660482715254_102021017_NEG637928660482715254_sw_mtf_vis_y.jpg,10.329436,11.152199,2
../data\102021017_NEG637928660482715254_102021017_NEG637928660482715254_sw_mtf_vis_y_j.jpg,-2.9223595,4.175516,1
../data\102021018_NEG640120110483854165_102021018_NEG640120110483854165_sw_arcsinh_vis_j.jpg,15.158613,-2.4421544,3
../data\102021018_NEG640120110483854165_102021018_NEG640120110483854165_sw_arcsinh_vis_only.jpg,11.53218,4.714611,4
../data\102021018_NEG640120110483854165_102021018_NEG640120110483854165_sw_arcsinh_vis_y.jpg,15.109346,-2.400319,3
../data\102021018_NEG640120110483854165_102021018_NEG640120110483854165_sw_arcsinh_vis_y_j.jpg,14.677018,-2.8844929,3
../data\102021018_NEG640120110483854165_102021018_NEG640120110483854165_sw_mtf_vis_j.jpg,9.9137,10.393428,2
../data\102021018_NEG640120110483854165_102021018_NEG640120110483854165_sw_mtf_vis_only.jpg,10.503446,6.9863796,4
../data\102021018_NEG640120110483854165_102021018_NEG640120110483854165_sw_mtf_vis_y.jpg,9.804962,10.41064,2
../data\102021019_NEG651956451483599583_102021019_NEG651956451483599583_sw_arcsinh_vis_j.jpg,16.296059,-3.1528401,3
../data\102021019_NEG651956451483599583_102021019_NEG651956451483599583_sw_arcsinh_vis_only.jpg,11.760508,4.7018094,4
../data\102021019_NEG651956451483599583_102021019_NEG651956451483599583_sw_arcsinh_vis_y.jpg,16.17289,-2.9906824,3
../data\102021019_NEG651956451483599583_102021019_NEG651956451483599583_sw_arcsinh_vis_y_j.jpg,14.203552,-4.082877,3
../data\102021019_NEG651956451483599583_102021019_NEG651956451483599583_sw_mtf_vis_j.jpg,10.240662,10.797677,2
../data\102021019_NEG651956451483599583_102021019_NEG651956451483599583_sw_mtf_vis_only.jpg,10.32207,6.691089,4
../data\102021019_NEG651956451483599583_102021019_NEG651956451483599583_sw_mtf_vis_y.jpg,10.164588,10.862369,2
../data\102021019_NEG651956451483599583_102021019_NEG651956451483599583_sw_mtf_vis_y_j.jpg,-3.2989905,4.233137,1
../data\102021020_NEG656951229482999258_102021020_NEG656951229482999258_sw_arcsinh_vis_j.jpg,16.200264,-1.939335,3
../data\102021020_NEG656951229482999258_102021020_NEG656951229482999258_sw_arcsinh_vis_only.jpg,11.671289,3.7771566,4
../data\102021020_NEG656951229482999258_102021020_NEG656951229482999258_sw_arcsinh_vis_y.jpg,16.030596,-1.7987709,3
../data\102021020_NEG656951229482999258_102021020_NEG656951229482999258_sw_arcsinh_vis_y_j.jpg,14.256971,-2.9011738,3
../data\102021020_NEG656951229482999258_102021020_NEG656951229482999258_sw_mtf_vis_j.jpg,11.270781,10.468965,2
../data\102021020_NEG656951229482999258_102021020_NEG656951229482999258_sw_mtf_vis_only.jpg,10.516823,7.8959894,4
../data\102021020_NEG656951229482999258_102021020_NEG656951229482999258_sw_mtf_vis_y.jpg,11.34726,10.419463,2
../data\102021020_NEG656951229482999258_102021020_NEG656951229482999258_sw_mtf_vis_y_j.jpg,-2.246364,4.7406926,1
../data\102021492_NEG579460447477747720_102021492_NEG579460447477747720_sw_arcsinh_vis_j.jpg,17.29465,-5.1061044,3
../data\102021492_NEG579460447477747720_102021492_NEG579460447477747720_sw_arcsinh_vis_only.jpg,13.387686,4.174274,4
../data\102021492_NEG579460447477747720_102021492_NEG579460447477747720_sw_arcsinh_vis_y.jpg,17.266672,-4.9786024,3
../data\102021492_NEG579460447477747720_102021492_NEG579460447477747720_sw_arcsinh_vis_y_j.jpg,14.17004,-5.286017,3
../data\102021492_NEG579460447477747720_102021492_NEG579460447477747720_sw_mtf_vis_j.jpg,8.176536,8.600549,4
../data\102021492_NEG579460447477747720_102021492_NEG579460447477747720_sw_mtf_vis_only.jpg,8.453581,7.960026,4
../data\102021492_NEG579460447477747720_102021492_NEG579460447477747720_sw_mtf_vis_y.jpg,8.2459955,8.508103,4
../data\102021492_NEG579460447477747720_102021492_NEG579460447477747720_sw_mtf_vis_y_j.jpg,-3.9216063,4.087998,1
../data\102021492_NEG580553783482399812_102021492_NEG580553783482399812_sw_arcsinh_vis_j.jpg,16.166481,-2.3887007,3
../data\102021492_NEG580553783482399812_102021492_NEG580553783482399812_sw_arcsinh_vis_only.jpg,11.843227,3.961951,4
../data\102021492_NEG580553783482399812_102021492_NEG580553783482399812_sw_arcsinh_vis_y.jpg,16.05671,-2.6090217,3
../data\102021492_NEG580553783482399812_102021492_NEG580553783482399812_sw_arcsinh_vis_y_j.jpg,14.098685,-2.8078465,3
../data\102021492_NEG580553783482399812_102021492_NEG580553783482399812_sw_mtf_vis_j.jpg,10.214843,10.34681,2
../data\102021492_NEG580553783482399812_102021492_NEG580553783482399812_sw_mtf_vis_only.jpg,10.111942,7.5014324,4
../data\102021492_NEG580553783482399812_102021492_NEG580553783482399812_sw_mtf_vis_y.jpg,10.319233,10.059369,2
../data\102021492_NEG580553783482399812_102021492_NEG580553783482399812_sw_mtf_vis_y_j.jpg,-2.6829827,4.3821416,1
../data\102021493_NEG583380599480841946_102021493_NEG583380599480841946_sw_arcsinh_vis_j.jpg,16.21057,-4.6150684,3
../data\102021493_NEG583380599480841946_102021493_NEG583380599480841946_sw_arcsinh_vis_only.jpg,13.00879,3.8247883,4
../data\102021493_NEG583380599480841946_102021493_NEG583380599480841946_sw_arcsinh_vis_y.jpg,16.158447,-4.6593356,3
../data\102021493_NEG583380599480841946_102021493_NEG583380599480841946_sw_arcsinh_vis_y_j.jpg,14.381816,-4.6301622,3
../data\102021493_NEG583380599480841946_102021493_NEG583380599480841946_sw_mtf_vis_j.jpg,8.627834,10.385404,0
../data\102021493_NEG583380599480841946_102021493_NEG583380599480841946_sw_mtf_vis_only.jpg,8.738046,7.6104245,4
../data\102021493_NEG583380599480841946_102021493_NEG583380599480841946_sw_mtf_vis_y.jpg,8.045159,10.514616,0
../data\102021493_NEG583380599480841946_102021493_NEG583380599480841946_sw_mtf_vis_y_j.jpg,-3.1091998,4.295077,1
../data\102021493_NEG584317889477816598_102021493_NEG584317889477816598_sw_arcsinh_vis_j.jpg,15.822177,-1.8249933,3
../data\102021493_NEG584317889477816598_102021493_NEG584317889477816598_sw_arcsinh_vis_only.jpg,11.436602,3.8107696,4
../data\102021493_NEG584317889477816598_102021493_NEG584317889477816598_sw_arcsinh_vis_y.jpg,15.693337,-1.8444929,3
../data\102021493_NEG584317889477816598_102021493_NEG584317889477816598_sw_arcsinh_vis_y_j.jpg,14.100161,-3.3500748,3
../data\102021493_NEG584317889477816598_102021493_NEG584317889477816598_sw_mtf_vis_j.jpg,10.780075,10.622293,2
../data\102021493_NEG584317889477816598_102021493_NEG584317889477816598_sw_mtf_vis_only.jpg,10.432723,8.044604,4
../data\102021493_NEG584317889477816598_102021493_NEG584317889477816598_sw_mtf_vis_y.jpg,11.169352,10.794638,2
../data\102021493_NEG584317889477816598_102021493_NEG584317889477816598_sw_mtf_vis_y_j.jpg,-2.010303,4.4825335,1
../data\102021493_NEG586398445479765591_102021493_NEG586398445479765591_sw_arcsinh_vis_j.jpg,16.075384,-1.8976914,3
../data\102021493_NEG586398445479765591_102021493_NEG586398445479765591_sw_arcsinh_vis_only.jpg,11.794754,3.7067456,4
../data\102021493_NEG586398445479765591_102021493_NEG586398445479765591_sw_arcsinh_vis_y.jpg,15.82821,-1.879146,3
../data\102021493_NEG586398445479765591_102021493_NEG586398445479765591_sw_arcsinh_vis_y_j.jpg,13.923565,-2.8482103,3
../data\102021493_NEG586398445479765591_102021493_NEG586398445479765591_sw_mtf_vis_j.jpg,11.200435,10.871902,2
../data\102021493_NEG586398445479765591_102021493_NEG586398445479765591_sw_mtf_vis_only.jpg,10.528062,8.208646,4
../data\102021493_NEG586398445479765591_102021493_NEG586398445479765591_sw_mtf_vis_y.jpg,11.271117,10.439032,2
../data\102021493_NEG586398445479765591_102021493_NEG586398445479765591_sw_mtf_vis_y_j.jpg,-2.5736046,4.3928094,1
../data\102021493_NEG587807121477852004_102021493_NEG587807121477852004_sw_arcsinh_vis_j.jpg,15.6295395,-4.161422,3
../data\102021493_NEG587807121477852004_102021493_NEG587807121477852004_sw_arcsinh_vis_only.jpg,12.391544,3.9585187,4
../data\102021493_NEG587807121477852004_102021493_NEG587807121477852004_sw_arcsinh_vis_y.jpg,15.689067,-4.101105,3
../data\102021493_NEG587807121477852004_102021493_NEG587807121477852004_sw_arcsinh_vis_y_j.jpg,14.661252,-4.341297,3
../data\102021493_NEG587807121477852004_102021493_NEG587807121477852004_sw_mtf_vis_j.jpg,9.293166,11.296211,0
../data\102021493_NEG587807121477852004_102021493_NEG587807121477852004_sw_mtf_vis_only.jpg,9.634112,7.5127754,4
../data\102021493_NEG587807121477852004_102021493_NEG587807121477852004_sw_mtf_vis_y.jpg,9.375929,11.482434,0
../data\102021493_NEG587807121477852004_102021493_NEG587807121477852004_sw_mtf_vis_y_j.jpg,-2.7462015,3.6717448,1
../data\102021496_NEG603335199478099381_102021496_NEG603335199478099381_sw_arcsinh_vis_j.jpg,15.903078,-2.4841142,3
../data\102021496_NEG603335199478099381_102021496_NEG603335199478099381_sw_arcsinh_vis_only.jpg,11.691742,3.837427,4
../data\102021496_NEG603335199478099381_102021496_NEG603335199478099381_sw_arcsinh_vis_y.jpg,15.420394,-3.326938,3
../data\102021496_NEG603335199478099381_102021496_NEG603335199478099381_sw_arcsinh_vis_y_j.jpg,14.026542,-3.8210754,3
../data\102021496_NEG603335199478099381_102021496_NEG603335199478099381_sw_mtf_vis_j.jpg,10.153924,10.676233,2
../data\102021496_NEG603335199478099381_102021496_NEG603335199478099381_sw_mtf_vis_only.jpg,9.829191,7.6954284,4
../data\102021496_NEG603335199478099381_102021496_NEG603335199478099381_sw_mtf_vis_y.jpg,9.941443,11.134579,2
../data\102021496_NEG603335199478099381_102021496_NEG603335199478099381_sw_mtf_vis_y_j.jpg,-2.579766,4.3146105,1
../data\102021497_NEG611694459481354870_102021497_NEG611694459481354870_sw_arcsinh_vis_j.jpg,16.131817,-4.506484,3
../data\102021497_NEG611694459481354870_102021497_NEG611694459481354870_sw_arcsinh_vis_only.jpg,12.930988,3.8553445,4
../data\102021497_NEG611694459481354870_102021497_NEG611694459481354870_sw_arcsinh_vis_y.jpg,16.04764,-4.50146,3
../data\102021497_NEG611694459481354870_102021497_NEG611694459481354870_sw_arcsinh_vis_y_j.jpg,14.136675,-4.594681,3
../data\102021497_NEG611694459481354870_102021497_NEG611694459481354870_sw_mtf_vis_j.jpg,8.232735,10.377611,0
../data\102021497_NEG611694459481354870_102021497_NEG611694459481354870_sw_mtf_vis_only.jpg,8.599617,7.6642013,4
../data\102021497_NEG611694459481354870_102021497_NEG611694459481354870_sw_mtf_vis_y.jpg,8.226307,10.487647,0
../data\102021497_NEG611694459481354870_102021497_NEG611694459481354870_sw_mtf_vis_y_j.jpg,-3.2681494,3.875106,1
../data\102021497_NEG615658160478755691_102021497_NEG615658160478755691_sw_arcsinh_vis_j.jpg,15.814532,-2.7335072,3
../data\102021497_NEG615658160478755691_102021497_NEG615658160478755691_sw_arcsinh_vis_only.jpg,11.638659,4.0551634,4
